voter_reg_num,county_desc,race,ethnicity,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000000717,ALEXANDER,WHITE,,M,81,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000014245,ALEXANDER,WHITE,,M,65,TAYLORSVILLE,NC,28681,REP,1,1,1
000000199558,ALEXANDER,WHITE,,M,42,TAYLORSVILLE,NC,28681,REP,1,1,1
000000195803,ALEXANDER,WHITE,,M,33,TAYLORSVILLE,NC,28681,REP,0,0,0
000000018065,ALEXANDER,WHITE,,F,67,TAYLORSVILLE,NC,28681,REP,1,1,1
000000190963,ALEXANDER,WHITE,,F,42,TAYLORSVILLE,NC,28681,REP,1,1,0
000000012774,ALEXANDER,WHITE,,F,79,TAYLORSVILLE,NC,28681,REP,1,1,1
000000012756,ALEXANDER,WHITE,,M,56,TAYLORSVILLE,NC,28681,REP,1,1,1
000000209415,ALEXANDER,WHITE,,F,38,GRANITE FALLS,NC,28630,DEM,1,0,0
000000196694,ALEXANDER,WHITE,,F,31,TAYLORSVILLE,NC,28681,REP,1,1,1
000000000358,ALEXANDER,WHITE,,F,55,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000018066,ALEXANDER,WHITE,,M,70,TAYLORSVILLE,NC,28681,REP,1,1,1
000000012764,ALEXANDER,WHITE,,M,66,TAYLORSVILLE,NC,28681,REP,1,1,0
000000012765,ALEXANDER,WHITE,,M,67,GRANITE FALLS,NC,28630,REP,1,1,1
000000012766,ALEXANDER,WHITE,,F,71,TAYLORSVILLE,NC,28681,REP,1,1,1
000000194621,ALEXANDER,WHITE,,F,58,HIDDENITE,NC,28636,DEM,1,1,1
000000012769,ALEXANDER,WHITE,,F,72,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000197474,ALEXANDER,WHITE,,M,42,TAYLORSVILLE,NC,28681,REP,0,0,0
000000017356,ALEXANDER,WHITE,,M,64,TAYLORSVILLE,NC,28681,REP,1,1,1
000000016792,ALEXANDER,WHITE,,F,50,TAYLORSVILLE,NC,28681,REP,1,1,1
000000012776,ALEXANDER,WHITE,,M,74,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000027105,ALEXANDER,WHITE,,F,45,TAYLORSVILLE,NC,28681,REP,1,1,1
000000209022,ALEXANDER,WHITE,,M,52,TAYLORSVILLE,NC,28681,REP,0,0,0
000000015355,ALEXANDER,WHITE,,M,60,TAYLORSVILLE,NC,28681,REP,1,1,1
000000205034,ALEXANDER,WHITE,,F,62,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000003113,ALEXANDER,WHITE,,M,63,TAYLORSVILLE,NC,28681,REP,1,1,1
000000000013,ALEXANDER,WHITE,,F,68,TAYLORSVILLE,NC,28681,REP,1,1,1
000000193901,ALEXANDER,WHITE,,M,32,TAYLORSVILLE,NC,28681,REP,1,1,1
000000194868,ALEXANDER,WHITE,,M,43,TAYLORSVILLE,NC,28681,REP,1,1,1
000000015358,ALEXANDER,WHITE,,F,67,TAYLORSVILLE,NC,28681,REP,1,0,0
000000210051,ALEXANDER,WHITE,,M,27,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000193077,ALEXANDER,WHITE,,M,39,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000198379,ALEXANDER,WHITE,,F,37,TAYLORSVILLE,NC,28681,REP,1,1,1
000000000014,ALEXANDER,WHITE,,M,72,TAYLORSVILLE,NC,28681,REP,1,1,0
000000022314,ALEXANDER,WHITE,,F,43,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000029237,ALEXANDER,WHITE,,F,56,TAYLORSVILLE,NC,28681,REP,1,1,1
000000015359,ALEXANDER,WHITE,,M,68,TAYLORSVILLE,NC,28681,REP,1,0,0
000000189971,ALEXANDER,WHITE,,U,51,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000203475,ALEXANDER,WHITE,,F,74,HIDDENITE,NC,28636,REP,1,1,1
000000203463,ALEXANDER,WHITE,,M,75,HIDDENITE,NC,28636,REP,1,1,1
000000190064,ALEXANDER,WHITE,,F,43,STONY POINT,NC,28678,DEM,1,1,1
000000019062,ALEXANDER,WHITE,,F,82,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000203819,ALEXANDER,WHITE,,M,23,TAYLORSVILLE,NC,28681,UNA,1,0,0
000000024111,ALEXANDER,WHITE,,F,74,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000202761,ALEXANDER,BLACK or AFRICAN AMERICAN,,M,31,TAYLORSVILLE,NC,28681,UNA,1,0,1
000000011352,ALEXANDER,WHITE,,M,71,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000023296,ALEXANDER,WHITE,,F,74,STONY POINT,NC,28678,DEM,1,1,1
000000206437,ALEXANDER,WHITE,,M,27,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000192721,ALEXANDER,WHITE,,M,48,TAYLORSVILLE,NC,28681,REP,1,1,1
000000208363,ALEXANDER,WHITE,,F,38,TAYLORSVILLE,NC,28681,UNA,1,0,0
000000204528,ALEXANDER,WHITE,,M,70,TAYLORSVILLE,NC,28681,REP,1,1,1
000000197750,ALEXANDER,WHITE,,F,47,TAYLORSVILLE,NC,28681,REP,0,0,0
000000023286,ALEXANDER,WHITE,,M,44,TAYLORSVILLE,NC,28681,REP,0,0,0
000000190718,ALEXANDER,WHITE,,M,71,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000210241,ALEXANDER,WHITE,,M,45,TAYLORSVILLE,NC,28681,UNA,1,1,0
000000003209,ALEXANDER,BLACK or AFRICAN AMERICAN,,F,61,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000004404,ALEXANDER,BLACK or AFRICAN AMERICAN,,M,64,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000028393,ALEXANDER,WHITE,,F,67,TAYLORSVILLE,NC,28681,REP,1,1,1
000000204899,ALEXANDER,WHITE,,M,49,HICKORY,NC,28601,UNA,0,0,0
000000204901,ALEXANDER,WHITE,,F,49,HICKORY,NC,28601,DEM,0,0,0
000000007425,ALEXANDER,WHITE,,M,72,TAYLORSVILLE,NC,28681,REP,1,1,1
000000199407,ALEXANDER,WHITE,,F,71,TAYLORSVILLE,NC,28681,UNA,1,1,0
000000206677,ALEXANDER,WHITE,,M,21,HIDDENITE,NC,28636,UNA,1,1,1
000000032643,ALEXANDER,WHITE,,M,74,TAYLORSVILLE,NC,28681,REP,1,1,1
000000017263,ALEXANDER,WHITE,,F,65,HIDDENITE,NC,28636,DEM,1,1,1
000000191169,ALEXANDER,WHITE,,M,45,HIDDENITE,NC,28636,REP,1,1,1
000000192439,ALEXANDER,WHITE,,M,33,TAYLORSVILLE,NC,28681,REP,1,1,1
000000005314,ALEXANDER,WHITE,,M,67,TAYLORSVILLE,NC,28681,REP,1,0,0
000000004405,ALEXANDER,WHITE,,F,71,TAYLORSVILLE,NC,28681,REP,1,0,0
000000004407,ALEXANDER,WHITE,,M,75,TAYLORSVILLE,NC,28681,REP,1,0,0
000000004408,ALEXANDER,WHITE,,M,70,HIDDENITE,NC,28636,REP,1,0,0
000000190710,ALEXANDER,WHITE,,F,57,TAYLORSVILLE,NC,28681,REP,1,1,1
000000031314,ALEXANDER,WHITE,,M,60,TAYLORSVILLE,NC,28681,REP,1,1,1
000000198497,ALEXANDER,WHITE,,F,27,TAYLORSVILLE,NC,28681,REP,1,1,1
000000209490,ALEXANDER,WHITE,,U,58,TAYLORSVILLE,NC,28681,REP,1,1,1
000000202900,ALEXANDER,WHITE,,F,46,HIDDENITE,NC,28636,UNA,1,1,1
000000027470,ALEXANDER,WHITE,,M,40,TAYLORSVILLE,NC,28681,UNA,1,0,0
000000025074,ALEXANDER,WHITE,,F,51,HICKORY,NC,28601,REP,1,1,1
000000015361,ALEXANDER,WHITE,,M,68,TAYLORSVILLE,NC,28681,REP,0,0,0
000000210045,ALEXANDER,WHITE,,M,32,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000195298,ALEXANDER,WHITE,,M,36,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000210145,ALEXANDER,WHITE,,M,31,TAYLORSVILLE,NC,28681,UNA,0,0,0
000000200883,ALEXANDER,WHITE,,M,26,TAYLORSVILLE,NC,28681,REP,0,0,0
000000209157,ALEXANDER,WHITE,,M,57,TAYLORSVILLE,NC,28681,REP,0,0,0
000000009014,ALEXANDER,WHITE,,F,66,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000207253,ALEXANDER,UNDESIGNATED,,F,28,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000194001,ALEXANDER,WHITE,,F,78,TAYLORSVILLE,NC,28681,REP,1,0,0
000000031501,ALEXANDER,WHITE,,F,63,TAYLORSVILLE,NC,28681,UNA,1,0,0
000000191170,ALEXANDER,WHITE,,F,60,TAYLORSVILLE,NC,28681,REP,1,1,1
000000205387,ALEXANDER,WHITE,,F,50,TAYLORSVILLE,NC,28681,REP,1,1,1
000000028733,ALEXANDER,WHITE,,M,51,HICKORY,NC,28601,REP,1,1,1
000000189305,ALEXANDER,WHITE,,F,53,TAYLORSVILLE,NC,28681,REP,1,1,1
000000009017,ALEXANDER,WHITE,,M,68,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000009015,ALEXANDER,WHITE,,F,86,TAYLORSVILLE,NC,28681,UNA,1,1,0
000000016852,ALEXANDER,WHITE,,M,53,TAYLORSVILLE,NC,28681,REP,1,1,1
000000011358,ALEXANDER,WHITE,,F,71,TAYLORSVILLE,NC,28681,REP,1,1,1
000000015364,ALEXANDER,WHITE,,F,53,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000027627,ALEXANDER,WHITE,,F,41,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000192074,ALEXANDER,WHITE,,M,45,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000026051,ALEXANDER,WHITE,,M,70,TAYLORSVILLE,NC,28681,UNA,1,0,0
000000198403,ALEXANDER,WHITE,,M,83,TAYLORSVILLE,NC,28681,DEM,1,0,0
000000209031,ALEXANDER,ASIAN,,M,53,TAYLORSVILLE,NC,28681,UNA,1,1,0
000000208402,ALEXANDER,WHITE,,F,65,HIDDENITE,NC,28636,DEM,1,1,1
000000204959,ALEXANDER,WHITE,,F,52,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000204941,ALEXANDER,WHITE,,F,51,HICKORY,NC,28601,UNA,0,0,0
000000204940,ALEXANDER,WHITE,,M,54,HICKORY,NC,28601,UNA,0,0,0
000000190964,ALEXANDER,WHITE,,M,34,HIDDENITE,NC,28636,REP,1,1,1
000000198983,ALEXANDER,WHITE,,F,44,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000005321,ALEXANDER,WHITE,,M,66,TAYLORSVILLE,NC,28681,REP,1,1,1
000000205215,ALEXANDER,WHITE,,M,45,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000198151,ALEXANDER,WHITE,,M,28,TAYLORSVILLE,NC,28681,REP,1,1,1
000000004413,ALEXANDER,WHITE,,F,52,HIDDENITE,NC,28636,REP,1,1,1
000000195599,ALEXANDER,WHITE,,F,31,HIDDENITE,NC,28636,REP,1,1,1
000000005323,ALEXANDER,WHITE,,F,58,TAYLORSVILLE,NC,28681,REP,1,1,1
000000004414,ALEXANDER,WHITE,,F,76,HIDDENITE,NC,28636,UNA,1,0,0
000000004416,ALEXANDER,WHITE,,M,74,HIDDENITE,NC,28636,UNA,1,1,1
000000208230,ALEXANDER,WHITE,,F,74,TAYLORSVILLE,NC,28681,UNA,1,1,0
000000018327,ALEXANDER,WHITE,,F,51,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000006969,ALEXANDER,WHITE,,M,74,HIDDENITE,NC,28636,REP,1,1,1
000000197819,ALEXANDER,WHITE,,M,77,HICKORY,NC,28601,REP,0,0,0
000000000721,ALEXANDER,WHITE,,M,50,TAYLORSVILLE,NC,28681,REP,1,1,1
000000006970,ALEXANDER,WHITE,,F,73,HIDDENITE,NC,28636,REP,1,1,1
000000208306,ALEXANDER,WHITE,,F,29,TAYLORSVILLE,NC,28681,UNA,0,0,0
000000022309,ALEXANDER,WHITE,,F,69,TAYLORSVILLE,NC,28681,REP,1,1,1
000000197845,ALEXANDER,WHITE,,F,69,HICKORY,NC,28601,REP,0,0,0
000000000722,ALEXANDER,WHITE,,M,75,TAYLORSVILLE,NC,28681,REP,1,1,1
000000205867,ALEXANDER,WHITE,,F,56,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000204575,ALEXANDER,BLACK or AFRICAN AMERICAN,,F,55,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000204549,ALEXANDER,BLACK or AFRICAN AMERICAN,,M,59,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000011016,ALEXANDER,BLACK or AFRICAN AMERICAN,,F,89,STONY POINT,NC,28678,DEM,1,1,1
000000203520,ALEXANDER,WHITE,,F,62,TAYLORSVILLE,NC,28681,REP,1,1,1
000000027916,ALEXANDER,WHITE,,M,70,HIDDENITE,NC,28636,REP,1,1,0
000000202045,ALEXANDER,WHITE,,F,26,HICKORY,NC,28601,REP,1,1,1
000000022905,ALEXANDER,WHITE,,M,61,TAYLORSVILLE,NC,28681,REP,0,0,0
000000197548,ALEXANDER,WHITE,,F,55,TAYLORSVILLE,NC,28681,REP,0,0,0
000000027915,ALEXANDER,WHITE,,F,65,HIDDENITE,NC,28636,REP,1,1,0
000000209592,ALEXANDER,WHITE,,F,23,TAYLORSVILLE,NC,28681,REP,1,1,1
000000004417,ALEXANDER,WHITE,,M,72,TAYLORSVILLE,NC,28681,REP,1,1,0
000000192075,ALEXANDER,WHITE,,F,73,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000004012,ALEXANDER,WHITE,,F,61,TAYLORSVILLE,NC,28681,REP,1,1,1
000000000017,ALEXANDER,WHITE,,M,78,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000202355,ALEXANDER,WHITE,,M,68,GRANITE FALLS,NC,28630,REP,1,1,1
000000027580,ALEXANDER,WHITE,,F,73,TAYLORSVILLE,NC,28681,REP,1,0,0
000000016888,ALEXANDER,WHITE,,M,47,TAYLORSVILLE,NC,28681,REP,1,1,1
000000017430,ALEXANDER,WHITE,,F,49,TAYLORSVILLE,NC,28681,REP,1,1,1
000000021944,ALEXANDER,WHITE,,F,61,HIDDENITE,NC,28636,UNA,1,1,1
000000004015,ALEXANDER,WHITE,,M,62,TAYLORSVILLE,NC,28681,REP,1,1,1
000000202358,ALEXANDER,WHITE,,F,64,GRANITE FALLS,NC,28630,REP,1,1,1
000000021958,ALEXANDER,WHITE,,M,65,HIDDENITE,NC,28636,UNA,1,1,1
000000206008,ALEXANDER,WHITE,,F,22,TAYLORSVILLE,NC,28681,REP,1,1,1
000000196247,ALEXANDER,WHITE,,M,78,TAYLORSVILLE,NC,28681,REP,1,0,0
000000024263,ALEXANDER,WHITE,,F,52,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000205675,ALEXANDER,WHITE,,M,24,HICKORY,NC,28601,UNA,1,0,0
000000021160,ALEXANDER,WHITE,,M,49,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000012790,ALEXANDER,WHITE,,M,70,TAYLORSVILLE,NC,28681,UNA,1,0,0
000000206961,ALEXANDER,WHITE,,F,21,TAYLORSVILLE,NC,28681,UNA,1,0,0
000000012791,ALEXANDER,WHITE,,M,68,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000200664,ALEXANDER,WHITE,,F,64,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000004018,ALEXANDER,WHITE,,M,57,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000202561,ALEXANDER,WHITE,,M,37,TAYLORSVILLE,NC,28681,REP,0,0,0
000000210034,ALEXANDER,WHITE,,F,48,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000194813,ALEXANDER,WHITE,,M,32,TAYLORSVILLE,NC,28681,REP,1,1,1
000000201503,ALEXANDER,WHITE,,F,32,TAYLORSVILLE,NC,28681,UNA,0,0,0
000000012792,ALEXANDER,WHITE,,M,83,TAYLORSVILLE,NC,28681,DEM,1,0,0
000000204515,ALEXANDER,WHITE,,M,44,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000194590,ALEXANDER,WHITE,,F,33,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000004019,ALEXANDER,WHITE,,F,56,TAYLORSVILLE,NC,28681,REP,1,1,1
000000012794,ALEXANDER,WHITE,,M,78,TAYLORSVILLE,NC,28681,DEM,1,0,0
000000189468,ALEXANDER,WHITE,,M,55,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000203905,ALEXANDER,WHITE,,F,43,TAYLORSVILLE,NC,28681,REP,1,1,1
000000020687,ALEXANDER,WHITE,,F,58,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000012796,ALEXANDER,WHITE,,F,75,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000012797,ALEXANDER,WHITE,,F,78,TAYLORSVILLE,NC,28681,DEM,1,0,0
000000189201,ALEXANDER,WHITE,,F,64,TAYLORSVILLE,NC,28681,REP,1,1,1
000000189651,ALEXANDER,WHITE,,M,50,TAYLORSVILLE,NC,28681,REP,1,1,1
000000009020,ALEXANDER,WHITE,,M,72,TAYLORSVILLE,NC,28681,REP,1,1,1
000000189706,ALEXANDER,WHITE,,F,50,TAYLORSVILLE,NC,28681,REP,1,1,1
000000207225,ALEXANDER,WHITE,,M,22,TAYLORSVILLE,NC,28681,REP,0,0,0
000000203824,ALEXANDER,WHITE,,M,23,TAYLORSVILLE,NC,28681,REP,1,1,0
000000000723,ALEXANDER,BLACK or AFRICAN AMERICAN,,M,53,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000024124,ALEXANDER,WHITE,,F,59,TAYLORSVILLE,NC,28681,UNA,1,0,0
000000191091,ALEXANDER,BLACK or AFRICAN AMERICAN,,F,60,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000003028,ALEXANDER,BLACK or AFRICAN AMERICAN,,F,74,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000190626,ALEXANDER,BLACK or AFRICAN AMERICAN,,M,63,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000003030,ALEXANDER,BLACK or AFRICAN AMERICAN,,F,83,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000206062,ALEXANDER,BLACK or AFRICAN AMERICAN,,F,63,TAYLORSVILLE,NC,28681,DEM,1,0,0
000000206776,ALEXANDER,BLACK or AFRICAN AMERICAN,,F,46,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000004020,ALEXANDER,WHITE,,M,55,TAYLORSVILLE,NC,28681,REP,1,1,1
000000021313,ALEXANDER,WHITE,,F,50,HICKORY,NC,28601,REP,1,1,1
000000005505,ALEXANDER,WHITE,,F,53,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000021296,ALEXANDER,WHITE,,M,51,HICKORY,NC,28601,REP,1,1,1
000000204472,ALEXANDER,WHITE,,M,24,HICKORY,NC,28601,REP,1,1,0
000000000023,ALEXANDER,WHITE,,F,83,TAYLORSVILLE,NC,28681,REP,1,1,1
000000004023,ALEXANDER,WHITE,,F,77,TAYLORSVILLE,NC,28681,REP,1,1,1
000000201540,ALEXANDER,WHITE,,M,33,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000023837,ALEXANDER,WHITE,,F,43,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000202245,ALEXANDER,WHITE,,M,38,GRANITE FALLS,NC,28630,UNA,1,1,1
000000205231,ALEXANDER,WHITE,,F,29,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000194870,ALEXANDER,WHITE,,M,37,TAYLORSVILLE,NC,28681,REP,1,1,1
000000024127,ALEXANDER,WHITE,,M,70,STONY POINT,NC,28678,UNA,1,1,1
000000004168,ALEXANDER,WHITE,,F,61,TAYLORSVILLE,NC,28681,REP,1,1,1
000000210060,ALEXANDER,WHITE,,F,23,STONY POINT,NC,28678,UNA,1,1,1
000000197508,ALEXANDER,WHITE,,F,40,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000196930,ALEXANDER,WHITE,,F,30,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000004423,ALEXANDER,WHITE,,M,54,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000003217,ALEXANDER,WHITE,,F,82,TAYLORSVILLE,NC,28681,DEM,1,0,0
000000208777,ALEXANDER,WHITE,,M,22,TAYLORSVILLE,NC,28681,REP,1,0,0
000000204177,ALEXANDER,WHITE,,F,75,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000018665,ALEXANDER,WHITE,,M,58,TAYLORSVILLE,NC,28681,REP,1,1,0
000000019161,ALEXANDER,OTHER,,F,75,TAYLORSVILLE,NC,28681,REP,0,0,0
000000004045,ALEXANDER,WHITE,,F,76,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000000025,ALEXANDER,WHITE,,F,67,TAYLORSVILLE,NC,28681,REP,1,1,1
000000000729,ALEXANDER,WHITE,,M,73,TAYLORSVILLE,NC,28681,REP,1,1,1
000000003037,ALEXANDER,WHITE,,M,68,TAYLORSVILLE,NC,28681,DEM,1,0,0
000000201879,ALEXANDER,WHITE,,M,31,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000019212,ALEXANDER,WHITE,,M,46,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000209311,ALEXANDER,WHITE,,M,21,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000020411,ALEXANDER,WHITE,,F,54,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000024128,ALEXANDER,WHITE,,M,78,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000024129,ALEXANDER,WHITE,,M,42,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000004025,ALEXANDER,WHITE,,M,73,TAYLORSVILLE,NC,28681,REP,1,1,1
000000021023,ALEXANDER,WHITE,,M,51,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000023978,ALEXANDER,WHITE,,F,59,TAYLORSVILLE,NC,28681,REP,1,1,1
000000014250,ALEXANDER,WHITE,,M,51,TAYLORSVILLE,NC,28681,REP,1,1,1
000000019794,ALEXANDER,WHITE,,F,70,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000210042,ALEXANDER,WHITE,,M,25,TAYLORSVILLE,NC,28681,REP,1,1,1
000000004428,ALEXANDER,WHITE,,M,63,HIDDENITE,NC,28636,DEM,1,1,1
000000015370,ALEXANDER,WHITE,,F,51,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000014252,ALEXANDER,WHITE,,M,54,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000203949,ALEXANDER,WHITE,,F,24,TAYLORSVILLE,NC,28681,DEM,1,0,1
000000003045,ALEXANDER,WHITE,,F,81,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000003046,ALEXANDER,WHITE,,M,75,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000004430,ALEXANDER,WHITE,,F,72,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000024132,ALEXANDER,WHITE,,M,73,TAYLORSVILLE,NC,28681,UNA,1,0,0
000000209590,ALEXANDER,WHITE,,M,19,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000200414,ALEXANDER,WHITE,,F,80,TAYLORSVILLE,NC,28681,REP,1,1,1
000000019067,ALEXANDER,WHITE,,F,61,TAYLORSVILLE,NC,28681,UNA,1,1,0
000000196586,ALEXANDER,WHITE,,M,79,TAYLORSVILLE,NC,28681,REP,1,0,0
000000193902,ALEXANDER,WHITE,,F,84,TAYLORSVILLE,NC,28681,REP,1,1,1
000000004435,ALEXANDER,WHITE,,M,76,HIDDENITE,NC,28636,DEM,1,1,1
000000014260,ALEXANDER,WHITE,,M,65,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000206201,ALEXANDER,WHITE,,M,22,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000004436,ALEXANDER,WHITE,,M,66,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000003052,ALEXANDER,WHITE,,F,71,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000024136,ALEXANDER,WHITE,,F,70,TAYLORSVILLE,NC,28681,DEM,0,0,0
000000205824,ALEXANDER,WHITE,,F,40,STONY POINT,NC,28678,UNA,1,1,1
000000209047,ALEXANDER,WHITE,,F,22,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000003223,ALEXANDER,WHITE,,F,67,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000003224,ALEXANDER,WHITE,,F,69,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000203923,ALEXANDER,WHITE,,F,25,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000029772,ALEXANDER,WHITE,,M,39,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000203121,ALEXANDER,WHITE,,F,49,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000206044,ALEXANDER,WHITE,,F,22,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000203046,ALEXANDER,WHITE,,M,54,TAYLORSVILLE,NC,28681,UNA,0,0,0
000000024137,ALEXANDER,BLACK or AFRICAN AMERICAN,,F,70,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000200407,ALEXANDER,WHITE,,F,59,HIDDENITE,NC,28636,UNA,1,1,1
000000024138,ALEXANDER,WHITE,,F,70,TAYLORSVILLE,NC,28681,UNA,1,0,0
000000004437,ALEXANDER,WHITE,,F,74,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000190516,ALEXANDER,WHITE,,F,47,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000016417,ALEXANDER,WHITE,,F,65,STONY POINT,NC,28678,DEM,1,1,1
000000003055,ALEXANDER,WHITE,,F,86,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000200953,ALEXANDER,WHITE,,F,57,TAYLORSVILLE,NC,28681,REP,1,1,1
000000196587,ALEXANDER,WHITE,,F,83,TAYLORSVILLE,NC,28681,REP,1,0,1
000000004028,ALEXANDER,WHITE,,F,69,TAYLORSVILLE,NC,28681,REP,1,1,1
000000003057,ALEXANDER,WHITE,,F,71,TAYLORSVILLE,NC,28681,DEM,1,0,0
000000195757,ALEXANDER,WHITE,,F,32,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000192211,ALEXANDER,WHITE,,M,42,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000191092,ALEXANDER,WHITE,,F,52,TAYLORSVILLE,NC,28681,REP,1,0,0
000000203560,ALEXANDER,BLACK or AFRICAN AMERICAN,,F,24,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000030478,ALEXANDER,WHITE,,F,37,STONY POINT,NC,28678,REP,1,1,1
000000205823,ALEXANDER,WHITE,,M,45,STONY POINT,NC,28678,UNA,1,1,1
000000030844,ALEXANDER,WHITE,,F,39,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000011023,ALEXANDER,WHITE,,M,60,STONY POINT,NC,28678,DEM,1,1,1
000000202336,ALEXANDER,WHITE,,M,77,TAYLORSVILLE,NC,28681,DEM,1,1,0
000000018994,ALEXANDER,WHITE,,F,49,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000003051,ALEXANDER,WHITE,,M,59,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000024140,ALEXANDER,WHITE,,F,74,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000019606,ALEXANDER,WHITE,,M,51,TAYLORSVILLE,NC,28681,DEM,1,0,1
000000019293,ALEXANDER,WHITE,,F,55,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000196496,ALEXANDER,WHITE,,M,31,TAYLORSVILLE,NC,28681,UNA,1,1,1
